source,author,date,text,sentiment_label,sentiment_score,has_action_keywords,keyword_count,engagement
tiktok,unknown,1747731440,"Kementerian Dalam Negeri akan melakukan pemungutan suara pemilihan kepala desa (pilkades) dilakukan secara elektronik atau e-voting. Sebelumnya, mekanisme ini sudah diterapkan di 1.700 desa dan berjalan dengan aman serta kondusif. Pemungutan suara tersebut dibantu dengan teknologi yang digagas oleh BRIN.",Netral,0.9962538480758668,True,1,0.0
tiktok,unknown,1767599813,"Puji Tuhan, Rangkaian Kegiatan Dari Apel Perdana Hingga Persemian Dan Pemberkatan Kantor Gubernur Serta Kantor Dprps Papua Selatan Telah Di Laksanakan. papuaselatan papuatiktok apolosafanpo papuapride",Positif,0.7488107681274414,False,0,0.0
tiktok,unknown,1767792606,Panji Blunder,Positif,0.6211700439453125,False,0,0.0
tiktok,unknown,1767481216,Bagian 43|❤️❤️love you ibu cantikk sherlytjoanda gubernurmalukuutara sherlylaos fypage sherlytjoanda,Positif,0.9945422410964966,True,1,0.0
tiktok,unknown,1767716927,"These headliners are ICONIC ✨ Lorde, Stray Kids and A$AP Rocky will headline The Governors Ball in New York City in June. Other artists performing include Kali Uchis, Baby Keem, JENNIE and KATSEYE 🤩 Lorde StrayKids ASAPRocky GovernorsBall MTVCeleb",Netral,0.7544022798538208,False,0,0.0
tiktok,unknown,1763026757,"Kuota haji Jawa Barat tahun 2026 dipangkas dari 38.723 menjadi 29.643 jemaah. Sistem baru akan menerapkan prinsip *first come, first serve* agar lebih adil dan transparan. Data pendaftar kini bisa diakses melalui aplikasi Satu Haji untuk mencegah pelanggaran nomor urut. Haji2026 JawaBarat KuotaHaji infokuotahaji fyp",Netral,0.9899098873138428,False,0,0.0
tiktok,unknown,1765984007,🔍 Pita Cukai 2026 Resmi Berubah! Sudah Siap? Pemerintah melalui PER-17/BC/2025 menetapkan desain pita cukai tahun anggaran 2026 dengan berbagai pembaruan strategis untuk menekan pemalsuan dan peredaran barang ilegal. ✨ Perubahan utama pita cukai 2026: ✔️ Fitur keamanan anti-palsu lebih kompleks ✔️ Penegasan warna pita cukai per golongan HT & MMEA ✔️ Informasi desain lebih detail untuk sistem digital DJBC ✔️ Penyesuaian ukuran pita mengikuti inovasi kemasan produk ⚠️ Perubahan ini berdampak langsung pada kepatuhan cukai dan pajak perusahaan Anda. Kesalahan implementasi bisa berujung sanksi. 💼 Konsultasikan kepatuhan cukai bisnis Anda bersama Konsultan Pajak Enforcea. 📲 DM kami sekarang untuk analisis regulasi & pendampingan implementasi Enforcea KonsultanPajak Cukai PitaCukai PER17 Pajak pajakindonesia RegulasiPajak TaxConsultant BeaCukai,Netral,0.9942031502723694,True,3,0.0
tiktok,unknown,1765356178,viral fyp fypage fypppppppppppppppppppppppppppppp,Netral,0.9168666005134584,False,0,0.0
tiktok,unknown,1756950920,"PRAKTIK politik uang kembali mencederai Pilkada Ulang Kota Pangkalpinang 2025. Seorang pria bernama Yanto (50), warga Ampui Kecamatan Pangkalbalam, tertangkap tangan pada Selasa (26/8/2025) malam di sebuah warung kopi depan SPBU Pangkalbalam. Dari tangannya ditemukan Rp 4,8 juta yang dikemas dalam amplop cokelat berisi pecahan Rp50 ribu. Uang itu rencananya akan dibagikan kepada 30 warga dengan nilai Rp150 ribu per orang. Yanto mengaku hanya kurir. Ia menyebut uang tersebut berasal dari tim sukses pasangan calon nomor urut 2, Molen–Zeki. Pengakuan ini seharusnya cukup menjadi pintu masuk penyelidikan lebih dalam. Namun perjalanan laporan masyarakat justru memunculkan banyak tanda tanya. Dari Pelapor Jadi Tersangka? Saat Yanto diserahkan ke Bawaslu, suasana sempat memanas. Kuasa hukum warga, Izar, bahkan khawatir pelapor bisa dijadikan tersangka dengan dalih sebagai penerima uang. “Padahal masyarakat sudah mencegah transaksi money politik dengan melaporkan terlebih dahulu. Tapi kami malah diminta menangkap sendiri,” keluhnya. Setelah perdebatan panjang, laporan akhirnya diterima secara resmi pada tengah malam oleh Ketua Bawaslu, Imam Ghozali, disaksikan pihak kepolisian dan kejaksaan. Publik sempat lega hingga kemudian muncul surat resmi Bawaslu tertanggal 2 September 2025. Isinya mengejutkan: laporan dinyatakan tidak dapat ditindaklanjuti karena dianggap tidak memenuhi unsur pelanggaran pemilu. Lebih membingungkan lagi, pada hari yang sama Bawaslu meminta pelapor mengambil kembali barang bukti berupa daftar penerima dan uang tunai Rp 4,8 juta. Pertanyaan yang Tak Terjawab Di sinilah letak masalah serius. Jika laporan dinyatakan tidak terbukti, mengapa barang bukti justru dikembalikan? Kepada siapa uang itu diberikan? Jika kepada pelapor, jelas keliru karena uang itu bukan miliknya. Jika kepada terlapor, bukankah itu justru menguatkan dugaan politik uang? Dalam logika hukum, barang bukti tanpa kepemilikan jelas seharusnya disita negara, bukan dikembalikan begitu saja. Tindakan Bawaslu Pangkalpinang ini bukan hanya inkonsistensi prosedural, melainkan juga cacat logika yang meruntuhkan kredibilitas lembaga pengawas pemilu di mata publik. *Selengkapnya kunjungi website Titahnusa.com atau klik link yang ada di Bio bangkabelitung moneypolitik bawaslu politik hukum",Netral,0.9678748250007628,True,4,0.0
tiktok,unknown,1767859891,Siapa yang dulu menyesal pilih Prabowo daripada Anis 🧐 trend trending viral anis prabowo,Negatif,0.9945923686027528,False,0,0.0
tiktok,unknown,1755008672,The Nasdaq🔥🔥 nasdaq forextrading techstocks fyp viraltiktok,Netral,0.9140313863754272,False,0,0.0
tiktok,unknown,1767873118,"'Jangan Gedein Gengsi' Semprot Said Iqbal ke Pramono Anung, Buruh Bakal Ngadu ke Presiden Soal UMP JAKARTA - Presiden Konfederasi Serikat Pekerja Indonesia (KSPI) Said Iqbal bakal mengadukan Gubernur DKI Jakarta Pramono Anung ke Presiden Prabowo Subianto terkait penetapan Upah Minimum Provinsi (UMP) Jakarta 2026. Said Iqbal menilai Pemprov DKI Jakarta lebih mengedepankan ego dan gengsi ketimbang mendengar aspirasi pekerja. UMP seharusnya dihitung berdasarkan kebutuhan hidup layak seluruh pekerja di Jakarta, baik warga asli atau pendatang. ----- Sumber: Tribun Jakarta Reporter: Elga Hikari Putra Uploader: Gus Yog",Negatif,0.9702033400535583,False,0,0.0
tiktok,unknown,1767353518,Pilkada sengaja dihapus untuk efisiensi anggaran atau untuk memperkuat kontrol kekuasaan? 🤔 pemilu pilkada efisiensi,Netral,0.7858662009239197,False,0,0.0
tiktok,unknown,1767789818,fypシ゚viral fypシ゚ yfpシforyou pdiperjuangan,Positif,0.8091759085655212,True,1,0.0
tiktok,unknown,1767873307,"JANGAN PANIK GAK BISA LOGIN! Link Dapodik Resmi Berubah Total! Waduh, kok link lama nggak bisa dibuka? Tenang, Bapak/Ibu Guru dan Operator jangan emosi dulu! Mulai 5 Januari 2026, seluruh akses link pendataan Dapodik mengalami perubahan alamat. Domain yang tadinya menggunakan kemdikbud sekarang resmi berganti menjadi kemendikdasmen. Perubahan ini berlaku untuk semua akses, mulai dari Manajemen Dinas, Manajemen Sekolah, Manajemen PTK, hingga Login Markas Dinas. Pastikan Anda mengakses link yang baru agar urusan data tetap lancar dan tidak dianggap error. Segera catat dan update bookmark browser Anda sekarang juga! Jangan lupa save & share info ini ke grup sekolah biar rekan seperjuangan nggak ""senam jantung"" pas mau login! 👇 Dapodik2026, InfoGuru, OperatorSekolah, Dapodik, dapodikofficial",Negatif,0.966720163822174,True,3,0.0
tiktok,unknown,1767445264,Sebarang usaha melakukan perubahan atau reformasi perlu melibatkan rundingan bersama kalangan pimpinan parti komponen dalam Kerajaan Perpaduan. BuletinTV3 KerajaanPerpaduan Reformasi Kepimpinan,Netral,0.997310996055603,True,2,0.0
tiktok,unknown,1767142835,"Keinginan Partai Golkar, PAN, PKB, Gerindra, dan NasDem agar pemilihan kepala daerah nggak lewat rakyat lagi berpotensi lolos di Senayan. Dulu kita pilih Pak Gubernur, Walikota, Bupati, secara langsung. Tetapi sekarang cukup lewat anggota DPRD saja. Kita kenal Risma, Jokowi, Anies Baswedan, Sandiaga Uno, Ganjar Pranowo, Deddy Mulyadi dan banyak lainnya karena Pilkada langsung. Apakah nanti masih ada tokoh lokal di pentas nasional jika Pilkada kembali via DPRD? pilkadalangsung politik",Positif,0.7182804346084595,True,2,0.0
tiktok,unknown,1767862215,7 LAWAN 1 & 470 kursi lawan 110 Kursi pdiperjuangan video jateng cilacap,Netral,0.9989919066429138,True,2,0.0
tiktok,unknown,1767799162,Ketika Presiden RI Ke-enam SBY Kecewa dengan Keputusan DPR yang Memenangkan Pilkada Melalui DPR Tahun 2014,Netral,0.7867845296859741,False,0,0.0
tiktok,unknown,1767877284,Hann kiapa menurut pendapat buhan pian niii?! jasaintel gibran sctv fyp gubernur,Netral,0.9848667979240416,False,0,0.0
tiktok,unknown,1767594983,pilkadesfypシ゚viral,Netral,0.99729984998703,False,0,0.0
tiktok,unknown,1767857037,fyp kdmbapakaing omzeinbupatiaing videoviral,Netral,0.996810019016266,False,0,0.0
tiktok,unknown,1767863918,kangdedimulyadi dedimulyadi kdm gubernurjawabarat gubernurjabar,Netral,0.9987105131149292,False,0,0.0
tiktok,unknown,1761873179,Subimos os 999 degraus da porta do céu aqui em Zhangjiaje na China !,Netral,0.5854699611663818,False,0,0.0
tiktok,unknown,1749878134,Sosok Benny Laos Mendiang Suami Sherly Tjoanda Gubernur Maluku Utara👏🏻,Netral,0.8901979923248291,False,0,0.0
tiktok,unknown,1767225721,wakil presiden kita.... GIBRAN pandjipragiwaksono standup indonesia videoviral,Netral,0.9985938668251038,False,0,0.0
tiktok,unknown,1763771060,𝐂𝐡𝐚𝐧𝐠𝐞 𝐩𝐟 𝐢𝐧 𝐇𝐨𝐧𝐧𝐨𝐫 𝐨𝐟 𝐤𝐢𝐧𝐠𝐬 | ដូររូបប្រូហ្វាស 𝐇𝐨𝐤 Hok of Kings,Positif,0.9986082911491394,False,0,0.0
tiktok,unknown,1739345083,Өөё яах гээд байгаа нь... norovw mongolia horse,Netral,0.976337194442749,False,0,0.0
tiktok,unknown,1767446415,PMX x TSMY 🔥🔥🔥 Ucapan PM Ibrahim dan Tan Sri Michelle Yeoh pada Majlis Peluncuran Projek Inovasi Pencahayaan ke Arah Kelestarian Bandar 'Infrastruktur Lampu Inovasi Teknologi Eko-Mampan ke Arah Urbanisasi' (I LITE U) PMX TSMY anwaribrahim michelleyeoh ILITEU,Netral,0.9945138692855836,False,0,0.0
tiktok,unknown,1767259772,Love how unpredictable this weather has been🙅🏻‍♂️🇵🇭☀️ siargao phillipines weather fyp,Positif,0.9898560047149658,False,0,0.0
tiktok,unknown,1766999647,"We are a wind turbine manufacturer, offering low prices, diverse styles, low starting wind speeds, and affordable prices for both horizontal and vertical axis wind turbines.windturbine windturbinefactory Magneticlevitationgenerator freepower windgenerator",Positif,0.6383393406867981,False,0,0.0
tiktok,unknown,1756740189,"Haikou, the tropical capital of hainan 🇨🇳 With palm-lined streets, seaside views, and a laid-back rhythm, this city is all about island vibes. nihaochina chinatravel traveltiktok",Positif,0.995380401611328,False,0,0.0
tiktok,unknown,1767795599,"Haru !! 🥀🥀 Suasana di Pelabuhan Marina, Labuan Bajo, mendadak senyap saat iring-iringan jenazah tiba di daratan. Di sana, seorang wanita berdiri dengan ketegaran yang luar biasa. Ia adalah istri dari Fernando Martin, turis asal Spanyol yang menjadi korban tragedi tenggelamnya kapal wisata bersama ketiga 4n4kknya. Setelah proses pencarian yang melelahkan di perairan Taman Nasional Komodo, momen evakuasi terakhir sore ini menjadi puncak emosional bagi keluarga dan seluruh tim penyelamat yang terlibat. Pelukan Hangat untuk Tim SAR Indonesia Begitu jenazah suami dan ketiga 4n4knya berhasil dipindahkan ke ambulans, sang istri langsung menghampiri para personel Tim SAR gabungan. Dengan air mata yang terus mengalir, ia memeluk erat satu per satu petugas yang mengenakan seragam oranye tersebut. Dalam suasana haru tersebut, ia menyampaikan kalimat yang menyentuh hati para petugas dan warga yang berada di lokasi: ""Terima kasih banyak, Tim SAR Indonesia. Terima kasih telah bekerja keras mengevakuasi dan menemukan jenazah suami saya, Fernando Martin, dan ketiga anak saya. Meski ini sangat berat, sekarang saya bisa pulang ke Spanyol dengan tenang karena membawa mereka kembali bersama saya,"" ucapnya dengan suara bergetar. Misi Kemanusiaan yang Tuntas Pihak Basarnas yang memimpin operasi menyatakan bahwa menemukan seluruh anggota keluarga dalam waktu yang relatif cepat adalah prioritas utama mereka guna memberikan kepastian bagi keluarga korban. Ketulusan sang istri saat memeluk Tim SAR menjadi simbol penghargaan tertinggi bagi para pejuang kemanusiaan di Labuan Bajo. Bagi sang istri, meski ia harus pulang dengan duka, setidaknya ia tidak pulang dengan tangan hampa. Kepulangan ke Spanyol kini membawa sebuah ketenangan karena ia bisa memberikan penghormatan terakhir yang layak bagi orang-orang tercintanya di tanah kelahiran mereka prayforlabuanbajo fypシ",Positif,0.9808412790298462,True,1,0.0
tiktok,unknown,1767666441,Jenazah pelatih Valencia telah berhasil ditemukan pada Minggu 4 Januari 2026 sekitar 10 hari setelah kapal yang merak tumpangi tenggelam di perairan Labuan Bajo Keluarga korban sampaikan terimakasih kepada Tim SAR yang telah berusaha dan bekerja keras dalam upaya pencarian. Momen tersebut terekam dalam unggahan video dimana keluarga korban memeluk Tim SAR yang telah selesai melakukan tugasnya. Cr video: bapa_abhi - DM untuk credit/ remove video nusantarascope onnusantarascope berita labuanbajo timsar viral indonesia,Netral,0.97158944606781,True,2,0.0
tiktok,unknown,1753255052,"On July 14th, we were still enjoying this paradise. Warungs serving fresh nasi goreng, local surfers catching waves, children laughing in the sand. Rumors had already spread: by July 15th, everything had to go. No more warungs, no surf rentals, no music, no Tanjung Aan But no one believed it. It sounded too absurd, a decision too stupid for tourism. But it happened. On July 15th, hundreds of police and bulldozers showed up. Everything was cleared in 3 days Why? ITDC has big plans: golf courses, theme parks, waterslides, big resorts. M~illions are being invested into projects that nobody wants. Tourists don’t come to Lombok for concrete and waterparks. They come for nature, local culture, and quiet beaches. And the saddest part? Previous projects already failed. Empty resorts, boulevards and beach clubs. What’s gone: the local warungs. The surf schools and rentals. The families who lived and worked here. The soul of Tanjung Aan. What’s coming: empty golf courses. Giant resorts without guests. Another failed attempt at turning Lombok into something it never needed to be. This is not progress. This is loss. Tanjung Aan is still one of the most beautiful beaches of Lombok. You should still visit this place! We do almost every single day. It may not be the same, but it will come back. We’re sure of that. The people of Lombok are strong, resilient and creative. So before it really turns into some strange resort nobody wants, please… visit Tanjung Aan. Support the locals. SaveTanjungAan lombok indonesia lombokisland explorelombok",Positif,0.688873827457428,False,0,0.0
tiktok,unknown,1766060851,Huawei's Secret Weapon Revealed! 🤯 Harmony OS Shocks World! 🚀 techtok huawei tech foryoupage fyp,Positif,0.97672301530838,False,0,0.0
tiktok,unknown,1764865544,tim lapor pak sindir pejabat yang sibuk pencitraan di area yg terkena musibah banjir verrelbramasta zulkiflihasan dpr lapor pak,Netral,0.998855471611023,False,0,0.0
tiktok,unknown,1767606742,"Sugianto menerima penghargaan langsung dari Presiden Korea Selatan sebagai bentuk pengakuan tertinggi negara atas kontribusi kemanusiaannya. Melalui kisahnya, Sugianto menyampaikan pesan kepada seluruh PMI agar tidak ragu menolong sesama, tanpa memandang perbedaan negara dan latar belakang. Sebuah teladan tentang keberanian, kemanusiaan, dan solidaritas lintas bangsa. “Jadi intinya kita sudah seharusnya saling bantu, saling tolong menolong,” kata dia. - Selengkapnya kunjungi website dengan klik link di bio atau download aplikasi di AppStore dan Google Play Store. inilahNews Sugianto Inilahcom titiktengah titikcerah",Positif,0.953593134880066,True,1,0.0
tiktok,unknown,1767104559,Membalas Kenapa Gerindra mendukung Pilkada lewat DPRD? fyp marikitabahas gerindra pilkada prabowo,Netral,0.99865460395813,False,0,0.0
tiktok,unknown,1767071670,Tahu kah kamu??Pilkada yang akan mendatang di pilih DPRD 😲😲CapCutindonesia faktaunik pilkadasejarah,Netral,0.8772913217544556,False,0,0.0
tiktok,unknown,1767080683,*BERIKUT NYA KEPALA DAERAH TIDAK LAGI DI PILIH RAKYAT TAPI DIPILIH ANGGOTA DPRD* 2026 DPR RI akan putuskan apakah Kepala Daerah di pilih langsung oleh Rakyat atau dipilih oleh anggota DPRD..... Dari komposisi kursi hanya PDI Perjuangan yang tegas Menolak kepala daerah di pilih DPRD sementara Partai partai lainnya setuju.,Netral,0.9458196759223938,True,3,0.0
tiktok,unknown,1767279455,Masihkah kita percaya kpd DPRD ??? politikuang pilkada pilpres pemilu viral,Netral,0.776812732219696,True,1,0.0
tiktok,unknown,1767096933,Semua alasan yang disampaikan kelompok penolak usulan Pilkada lewat DPRD terlalu lemah. Bahkan cenderung sesat pikir dan akhirnya menyesatkan publik. demokrasiindonesia pilkada bahlillahadalia golkar fyp,Negatif,0.996951699256897,True,2,0.0
tiktok,unknown,1767274196,Sikap Partai Terhadap Wacana Pilkada di Pilih oleh DPRD Antara PDIP dan Golkar TolakpilkadadipilihDPRD,Netral,0.9984349608421326,True,1,0.0
tiktok,unknown,1767259740,"Wacana pemilihan kepala daerah melalui DPRD kembali menguat di Indonesia. Sejumlah partai mendukung dengan alasan efisiensi, sementara lainnya menilai hak pilih rakyat tak boleh dicabut. 📌 Sumber: Kompas.com 🗓️ Terbit: 1 Januari 2026 🎯 Disajikan netral & berbasis data Pilkada DemokrasiIndonesia BeritaNasional PolitikIndonesia DPRD",Netral,0.9861624240875244,True,2,0.0
tiktok,unknown,1767087320,"pemilihan langsung kepala daerah adalah salah satu Marwah dari reformasi, maka jangan hilangkan Marwah tersebut.",Netral,0.9844496846199036,True,1,0.0
tiktok,unknown,1767199787,gimna nihh tanggapanya??partaigerindra pemilihanumum fyp viral creatorsearchinsights,Netral,0.9983342289924622,False,0,0.0
tiktok,unknown,1767348336,Tolak Pilkada Langsung.,Negatif,0.9983075857162476,True,1,0.0
tiktok,unknown,1742464716,Mahfud MD ungkap draft revisi UU TNI tidak mengembalikan Dwifungsi ABRI mositidakpercaya viral trending fyp RUUTNI dwifungsiabri,Netral,0.9987257122993468,False,0,0.0
tiktok,unknown,1767723065,ผู้นำเดนมาร์ก เตือน สหรัฐฯ บุกกรีนแลนด์ คือจุดจบของ | TNN ข่าวดึก | 6 ม.ค. 69 “นาโต” เดนมาร์ก สหรัฐ กรีนแลนด์ TNNข่าวดึก news todaynews tiktoknews newsupdate ข่าวtiktok tiktokthailand TNN ข่าวดึก,Positif,0.9484990239143372,False,0,0.0
tiktok,unknown,1767126805,"Lesen!!!->> Ich würde gerne noch einmal für alle sagen, das Luca friedlich von uns gegangen ist. Ich kann nicht in seinem Namen sprechen, aber ich weiß, das er jeden einzelnen von euch gemocht hat, und es ihm Riesen Freude bereitet hat, für euch content zu erstellen. Passt auf dich auf ❣️🙏roblox statement germanvoice",Negatif,0.4523874521255493,False,0,0.0
tiktok,unknown,1767781289,Es gibt Neuigkeiten zum Bekennerschreiben der Vulkangruppe Blackout Zuerst gesehen bei 🚩 danke!,Positif,0.8040289282798767,False,0,0.0
tiktok,unknown,1765465683,Es wird passieren | 📸: lennard_aso_jo lennardasojo fyp ddd,Netral,0.994957149028778,False,0,0.0
tiktok,unknown,1757437133,"Lasst euch net veraschen leute! Die Märkte liegen häufig auch 2h auserhalb von Bangkok das lohnt sich einfach 0,9",Positif,0.5876372456550598,False,0,0.0
tiktok,unknown,1751543332,Würdet ihr auch gerne sowas mal machen? komparse komparsenagentur hamburg minijob dokus,Positif,0.8459392189979553,False,0,0.0
tiktok,unknown,1764596415,"Judge, der Gegner stinkt dieyugiohtimeruleverändertsich yugiohtiktok timgioh realtalk yugiohtcg",Netral,0.970304787158966,False,0,0.0
tiktok,unknown,1767105829,sylwester republika tvrepublika dc dlaciebie,Netral,0.9986196756362916,True,1,0.0
tiktok,unknown,1763647575,Kewenangan Aceh MoU Helsinki,Netral,0.9158657789230348,False,0,0.0
tiktok,unknown,1766651369,"Pemerintah dan DPR tengah membahas revisi Undang Undang Pengembangan dan Penguatan Sektor Keuangan (UU P2SK) yang akan mengatur aset kripto secara lebih spesifik di bawah pengawasan Otoritas Jasa Keuangan (OJK). Ketua Komisi XI DPR RI, Mukhamad Misbakhun, menilai salah satu persoalan utama dalam industri aset kripto saat ini adalah struktur order book yang masih bergantung pada pasar global. Ketergantungan tersebut dinilai membuat pasar kripto domestik kurang optimal dalam pembentukan harga dan berpotensi mendorong aliran modal keluar negeri. Dalam wawancaranya bersama Leon Hartono di podcast The Overpost, Misbakhun menjelaskan bahwa mekanisme perdagangan yang ada saat ini masih didominasi sistem bilateral dan keterikatan dengan order book global, sehingga likuiditas lokal menjadi dangkal dan tidak kompetitif. Menurutnya, revisi UU P2SK justru diarahkan untuk memperbaiki kondisi tersebut melalui konsolidasi likuiditas. Dengan menggabungkan likuiditas yang selama ini terpencar, pasar domestik dinilai dapat membentuk order book lokal yang lebih dalam dan mandiri tanpa harus bergantung pada pasar luar negeri. ""Ada miskonsepsi bahwa aturan baru akan berpotensi membuat konsumen beralih ke platform aset kripto luar negeri, padahal yang terjadi justru sebaliknya. Dengan UU P2SK yang baru, kita mengonsolidasikan likuiditas yang tadinya terpencar sehingga akan menciptakan order book lokal yang tebal dan dalam. Hasilnya? Daya saing industri lokal meningkat dan ketergantungan pada pasar luar berkurang,"" jelas Misbakhun. la menegaskan bahwa penguatan order book lokal menjadi kunci penting dalam meningkatkan efisiensi pasar, memperkuat daya saing bursa kripto nasional, serta mengurangi ketergantungan Indonesia terhadap likuiditas global. Sumber: CryptoWave ✅ sumber vid : YT.CNBC INDONESIA cryptowave gabrielrey UUP2SK cryptocurrency indonesia🇮🇩",Netral,0.9966290593147278,True,2,0.0
tiktok,unknown,1759208070,"Revisi Undang-Undang Polri kembali jadi sorotan! Salah satu poin yang ramai dibicarakan adalah rencana pengaturan ketat soal penjualan sirine dan strobo. Publik mempertanyakan: apakah aturan ini benar-benar untuk menertibkan lalu lintas, atau justru membuka celah bisnis baru yang hanya bisa dinikmati kalangan tertentu? Di satu sisi, sirine dan strobo sering disalahgunakan oleh oknum maupun preman jalanan untuk bertindak semaunya di jalan raya. Tapi di sisi lain, masyarakat juga khawatir aturan ini hanya akan menambah pungutan baru, sementara praktik penyalahgunaan tetap marak. Simak selengkapnya di program Jurnalisik di youtube inilah.com RevisiUUPolri Strobo Sirine TotTotWukWuk Polisi",Negatif,0.9581774473190308,True,3,0.0
tiktok,unknown,1767800419,fyp rakyatindonesia anakbekasi pdiperjuangan tolakPilkadadprd,Netral,0.9989423155784608,True,3,0.0
tiktok,unknown,1767791151,Ramadhan tahun ini bakal seru keknya 😌🙌🏻,Positif,0.998656153678894,False,0,0.0
tiktok,unknown,1767090823,"pilkada jika pemilihan kepala daerah di lakukan oleh DPRD, dg alasan efisiensi. preeettt....!!!",Negatif,0.8771923780441284,False,0,0.0
tiktok,unknown,1767753839,pdiperjuangan pdiperjuangan🇲🇨 fyp banteng kepaladaerah,Netral,0.9728110432624816,True,1,0.0
tiktok,unknown,1767614479,"Bupati Pesawaran Hj. Nanda Indira B., S.E., M.M., bersama Wakil Bupati Antonius Muhammad Ali, S.H. mengundang secara khusus Bapak Azhar, seorang guru PPPK Paruh Waktu yang baru saja dilantik, untuk bersilaturahmi dan menerima dukungan langsung dari Pemerintah Kabupaten Pesawaran. Pertemuan tersebut berlangsung di Ruang Kerja Wakil Bupati Pesawaran, Senin (5/1/2025), dan turut didampingi Kepala Dinas Pendidikan dan Kebudayaan Kabupaten Pesawaran Anca Martha Utama serta Kepala Dinas Komunikasi, Informatika, Statistik, dan Persandian Jayadi Yasa. DiskominfotiksanPesawaran pesawaran lampung sahabatandanjejama NandaIndira",Netral,0.9848644137382508,True,3,0.0
tiktok,unknown,1767537428,"PHILIPPINE AIRLINES BIẾN VIDEO HƯỚNG DẪN AN TOÀN BAY THÀNH PHIM TRUYỀN HÌNH TÌNH CẢM KỊCH TÍNH Philippine Airlines (PAL) hợp tác cùng agency BBDO Guerrero đã tái hiện một khoảnh khắc quen thuộc trên máy bay thành điểm nhấn sáng tạo đầy bất ngờ trong khuôn khổ Metro Manila Film Festival (MMFF). Thay vì cách minh họa từng bước quen thuộc, video mới chọn kể chuyện. Đoạn phim an toàn bay “Safetynovela” dài sáu phút vận dụng nhịp điệu đặc trưng của telenovela (một thể loại phim truyền hình dài tập với kịch tính và cảm xúc cao) để lồng ghép các hướng dẫn an toàn thường nhật vào một câu chuyện xoay quanh sự quan tâm, kết nối và gia đình - qua đó kéo lại sự chú ý đang ngày càng suy giảm của người xem. Mang tên “Care That Comes From The Heart”, bộ phim tái định hình cách truyền tải thông điệp an toàn hàng không bằng lối kể chuyện bám rễ văn hóa. Thay vì các màn minh họa quy trình tiêu chuẩn, Safetynovela sử dụng xung đột kịch tính và cảm xúc để truyền đạt những thông tin an toàn bắt buộc theo cách thu hút người xem, thay vì dễ bị bỏ qua. Với giới quan sát ngành, tác phẩm đánh dấu một khoảnh khắc đáng chú ý ở giao điểm giữa giải trí và trải nghiệm thương hiệu. Đây là minh chứng cho việc một hãng hàng không quốc gia sẵn sàng đặt hiểu biết văn hóa làm trung tâm, nhằm giúp một nội dung mang tính bắt buộc trở nên kết nối và có ý nghĩa hơn với hành khách. Safetynovela đóng vai trò như cầu nối sáng tạo giữa an toàn và giải trí, đồng thời phù hợp với nền tảng thương hiệu Care That Comes From The Heart của PAL - nơi tôn vinh sự ấm áp và cảm xúc chân thành của người Philippines. Dự án cũng khẳng định sứ mệnh của hãng trong việc lan tỏa văn hóa Philippines qua các sản phẩm và dịch vụ. RGB Advert Advertising Commercial PhilippineAirlines",Positif,0.9408162236213684,False,0,0.0
tiktok,unknown,1767842040,"( Donghyeon ) || KickFlip’s Donghyeon has graduated!! 🥹 Congratulations, Donghyeon!! We sadly won’t get anymore High School content from him, but knowing and seeing him graduate makes me so happy! ❤️ KickFlip kickflipjyp weflip kickflipot7",Positif,0.4538354873657226,False,0,0.0
tiktok,unknown,1767846047,Kepala Dinas Perhubungan Kota Palembang bersama Inspektorat kota Palembang serta BPTD Sumsel meng Klarifikasi terkait video viral pemalakan sopir angkutan barang di depan terminal karya jaya. Bahwasannya petugas tersebut merupakan petugas dari BPTD Sumsel Kementerian Perhubungan dan bukan dari Dinas Perhubungan Kota Palembang. Klarifikasi bersama bertempat di kantor BPTD Sumatera Selatan. palembang pungli klarifikasi relawan viral,Netral,0.9442213773727416,True,1,0.0
tiktok,unknown,1760444884,SD vill ha folkomröstning om grundlagsändring👀,Positif,0.5363869667053223,False,0,0.0
tiktok,unknown,1767705578,"Di bawah permukaan laut, dalam gelap dan sunyi, upaya kemanusiaan terus berlangsung. Penyelaman pada bangkai KM Putri Sakinah dilakukan oleh Ditpolairud Polda NTT sebagai bagian dari operasi pencarian, dengan risiko tinggi dan kehati-hatian penuh demi menemukan jawaban bagi keluarga yang menanti. Apresiasi setinggi-tingginya kepada seluruh personel yang bekerja dalam keterbatasan jarak pandang, arus, dan tekanan laut, namun tetap mengedepankan keselamatan dan nilai kemanusiaan. Doa dan empati kami menyertai keluarga korban. Semoga setiap upaya yang dilakukan membawa terang di tengah penantian. 🌊🕯️ KM_PutriSakinah DitpolairudPoldaNTT SARgabungan AksiKemanusiaan rrilabuanbajo",Positif,0.9713109731674194,True,1,0.0
tiktok,unknown,1767669825,Ulun sudah kada bisa ber - word word CapCut kalsel netizenkalsel,Netral,0.9965980648994446,False,0,0.0
