source,source_full,content_type,author,date,text,engagement,likes,shares,comments_count,views,retweets,date_parsed,sentiment_label,sentiment_score
tiktok,tiktok_comments,comment,gunma535496,2026-01-02T08:37:30,asik sekali klau dibikin kyk gini,6.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 08:37:30,Negatif,0.9258875846862793
tiktok,tiktok_comments,comment,tubunibrparapat02,2026-01-02T06:06:44,lapor ketua🙋kereeeeen habisss👍 lupa tahun tapi masih ingat ceritanya🤣🤣🤣,15.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 06:06:44,Netral,0.9996104836463928
tiktok,tiktok_comments,comment,iwansukendo,2026-01-02T16:51:34,Keren ini lagu sodara2 kita di Indonesia Timur ..bermarwah 👍👍👍👍🇲🇨🇲🇨😃👌💪🔥,16.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 16:51:34,Positif,0.997380793094635
tiktok,tiktok_comments,comment,hani.sugiani67_,2026-01-01T19:42:38,Tor Monitooor.. Izin Share Ketuaaa.. 🙏👍😉,9.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 19:42:38,Netral,0.9997153878211975
tiktok,tiktok_comments,comment,idhammunandarthecoach,2026-01-02T11:04:24,Indonesia pewaris budaya Atlantis 🔥🔥,6.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 11:04:24,Netral,0.9972039461135864
tiktok,tiktok_comments,comment,dnatalie20,2026-01-01T23:33:21,amazing beda dr aslinya mantappp,5.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 23:33:21,Positif,0.9994673132896423
tiktok,tiktok_comments,comment,mimi.karmiati,2026-01-01T21:41:21,bagus banget n keren 👍🏻🙏🏻🫰🏻💖,5.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 21:41:21,Positif,0.9996827840805054
tiktok,tiktok_comments,comment,kaesha611,2026-01-01T21:20:01,kereeeen bangeet sukaaa 🥰🥰,5.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 21:20:01,Positif,0.9997456669807434
tiktok,tiktok_comments,comment,virgosyant.com,2026-01-02T04:57:53,Ko jadi Gini Siiihhhh Sumpaahhhh KEREENNNN Bangeetttt Jadi nyaaaa 😂😂😂,8.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 04:57:53,Negatif,0.8481608629226685
tiktok,tiktok_comments,comment,dja6364,2026-01-01T19:17:44,kok keren sih...🥰,7.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 19:17:44,Positif,0.9995957016944885
tiktok,tiktok_comments,comment,klabautermann02,2026-01-02T18:47:22,Gorontalo bangga punya ECKO SHOW 🔥🔥🔥🔥,7.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 18:47:22,Positif,0.9996277093887329
tiktok,tiktok_comments,comment,123srikandy,2026-01-07T15:08:10,[sticker],2.0,0.0,0.0,0.0,0.0,0.0,2026-01-07 15:08:10,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,dino.vinn,2026-01-08T12:02:52,[sticker],1.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 12:02:52,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,stecuu911,2026-01-06T16:09:02,msih minggu pertama 2026 udah ada aja gebrakan negara ini😭😭😭,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 16:09:02,Netral,0.9946013689041138
tiktok,tiktok_comments,comment,tutyhumaeroh4,2026-01-08T11:31:42,kereen🤣,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 11:31:42,Positif,0.997014045715332
tiktok,tiktok_comments,comment,unkewvsncko,2026-01-08T11:07:58,mantap coy,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 11:07:58,Positif,0.9996600151062012
tiktok,tiktok_comments,comment,sesilia_srisari,2026-01-06T09:37:59,lagu lagu timur the best... susah move on🥰,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 09:37:59,Netral,0.717130720615387
tiktok,tiktok_comments,comment,haixajhx123,2026-01-07T04:34:47,keren,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-07 04:34:47,Positif,0.9996961355209351
tiktok,tiktok_comments,comment,exc859,2026-01-08T06:12:13,Vibes malah kaya world cup😂,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 06:12:13,Positif,0.9535846710205078
tiktok,tiktok_comments,comment,limnasution9,2026-01-07T00:31:25,asyik banget dengar nya 😉,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-07 00:31:25,Positif,0.9996039271354675
tiktok,tiktok_comments,comment,rahayuwantikingki,2026-01-04T10:49:57,keren nih dibikin musik orkestra asyik bgt. Tak pefuli AI ini asyiikkk,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 10:49:57,Positif,0.9990863800048828
tiktok,tiktok_comments,comment,syaz8881,2026-01-04T08:52:26,coba lihat akun gheyb.official,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 08:52:26,Netral,0.9996953010559082
tiktok,tiktok_comments,comment,fadiah341,2026-01-03T14:35:42,Kereeeennn🔥🔥🔥,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 14:35:42,Positif,0.997014045715332
tiktok,tiktok_comments,comment,duwifatmawati125,2026-01-03T14:16:41,"bagus baget,pengen nonton langsung jadinya",4.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 14:16:41,Positif,0.9992882609367371
tiktok,tiktok_comments,comment,adila.samra,2026-01-06T11:04:42,[sticker],2.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 11:04:42,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,haltorneo21,2026-01-06T10:39:41,keren keren...karya anak negeri diangkat terus..🔥🔥🔥🇮🇩🇮🇩negeriku..🙏🙏🙏,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 10:39:41,Positif,0.7217711210250854
tiktok,tiktok_comments,comment,malvina68,2026-01-06T10:04:57,merinding disko dengernya.....asyik bgt... good job 🔥🔥🔥🔥👍👍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 10:04:57,Positif,0.9995267391204834
tiktok,tiktok_comments,comment,gistaravedirra,2026-01-07T21:30:01,Vibes lebaran gitu ya,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-07 21:30:01,Negatif,0.5676457285881042
tiktok,tiktok_comments,comment,mariyam.87.mariyam,2026-01-06T08:08:47,woow keren versi baru nich guys,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 08:08:47,Positif,0.9844132661819458
tiktok,tiktok_comments,comment,annora_prive,2026-01-04T18:58:45,Asekkk [sticker],3.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 18:58:45,Netral,0.9996790885925293
tiktok,tiktok_comments,comment,jamessmithnai,2026-01-07T20:27:57,tor monitor ketuak,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-07 20:27:57,Netral,0.9996497631072998
tiktok,tiktok_comments,comment,r1no77,2026-01-03T03:58:21,Kerreennn... 😎😎👍👍👍,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 03:58:21,Netral,0.9994458556175232
tiktok,tiktok_comments,comment,imcontrol1,2026-01-04T16:51:03,tak ada hari tanpa lagu tor monitor ketua ..🤦🤦,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 16:51:03,Netral,0.9760931730270386
tiktok,tiktok_comments,comment,_cardinalairsign_,2026-01-03T00:13:35,🥰 cakeeeppp,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 00:13:35,Positif,0.8852934837341309
tiktok,tiktok_comments,comment,user9196582513142,2026-01-02T21:25:36,kereeeeeeeeennnnnn...... abis,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 21:25:36,Netral,0.9185062050819397
tiktok,tiktok_comments,comment,haura.azalia0,2026-01-04T11:28:18,waaah makin keren makin bervolume gitu,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 11:28:18,Positif,0.9995101690292358
tiktok,tiktok_comments,comment,jovan.lubis6,2026-01-04T11:15:45,ini bener nih lagu tor monitor di jadiin lagu biola [sticker],3.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 11:15:45,Netral,0.99974125623703
tiktok,tiktok_comments,comment,gm4x2gasspolll1,2026-01-04T11:02:05,Bagus Untuk Pildun musik yg ini😁,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 11:02:05,Positif,0.9993933439254761
tiktok,tiktok_comments,comment,mamah.sherly13,2026-01-02T17:43:30,keren banget membahana NKRI,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 17:43:30,Positif,0.9996883869171143
tiktok,tiktok_comments,comment,cucunko,2026-01-02T17:29:24,bagus sekali🥰,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 17:29:24,Positif,0.9996891021728516
tiktok,tiktok_comments,comment,fatih170768,2026-01-04T09:10:06,mantaf...🔥🔥🔥🔥❤️,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 09:10:06,Negatif,0.5750798583030701
tiktok,tiktok_comments,comment,momiola,2026-01-02T14:35:43,indah jadinya ini lagunya,4.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 14:35:43,Positif,0.9996896982192993
tiktok,tiktok_comments,comment,vin_zio_feli,2026-01-07T04:05:24,Mahalllll.... kelllllasss... 👍👍👍,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-07 04:05:24,Negatif,0.8976728320121765
tiktok,tiktok_comments,comment,annabella_jpr,2026-01-04T21:42:53,kereeenn...,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 21:42:53,Positif,0.9920853972434998
tiktok,tiktok_comments,comment,margaritayani013,2026-01-04T20:57:01,mantap keren! Happy New Year 2026 🥰🥰🥰🎉,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 20:57:01,Positif,0.9996603727340698
tiktok,tiktok_comments,comment,faufau.buna,2026-01-02T14:27:38,anak gue 4th apal semua lagu ini yaalloh kocakk indonesia,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 14:27:38,Negatif,0.9863815307617188
tiktok,tiktok_comments,comment,bbbhumble,2026-01-07T02:52:07,nyasar kesini,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-07 02:52:07,Netral,0.9980081915855408
tiktok,tiktok_comments,comment,relatimaria,2026-01-02T13:29:36,kreeeen banget sieh....sukses semua,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 13:29:36,Positif,0.9995367527008057
tiktok,tiktok_comments,comment,ne.sa849,2026-01-02T12:10:06,keren.sayangnya para penyanyinya mana ya.,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 12:10:06,Negatif,0.9960557222366333
tiktok,tiktok_comments,comment,becz132,2026-01-04T18:23:10,vibesnya vocalis bulan 🥰ramadhan,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 18:23:10,Positif,0.9965962767601013
tiktok,tiktok_comments,comment,teguhcahyo1,2026-01-04T18:01:30,Wow enak banget lagunya lagu lagu anak timur emang top jos,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 18:01:30,Positif,0.9996882677078247
tiktok,tiktok_comments,comment,akhmad.pakhri,2026-01-04T17:39:17,trimakasih kembali algoritma Aamin,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 17:39:17,Netral,0.9997422099113464
tiktok,tiktok_comments,comment,masyrafalghazali,2026-01-04T16:18:29,lagu buat bulan puasa ini maa😭,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 16:18:29,Netral,0.7944420576095581
tiktok,tiktok_comments,comment,bigboss30071,2026-01-02T07:43:21,reques bang coba lagu naik motor dengar tor monitor bang 😭😭 agogo violin bang🤣🤣🤣🤣🙏🙏,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 07:43:21,Netral,0.999581515789032
tiktok,tiktok_comments,comment,yantiar86,2026-01-02T06:28:32,lagu bagus mau d aransemen apa pun tetap mantap 👍👍,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 06:28:32,Positif,0.9996814727783203
tiktok,tiktok_comments,comment,iwan_.ann,2026-01-02T06:14:40,kemana instrumen...kemana yg nyanyi...😂😂😂,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 06:14:40,Netral,0.9971440434455872
tiktok,tiktok_comments,comment,anitea725,2026-01-02T04:59:07,woooyyyy kereenn abizzz👍👍✌️😁,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 04:59:07,Netral,0.9990077614784241
tiktok,tiktok_comments,comment,sriagustus1965,2026-01-04T13:45:36,♥️keren banget ♥️😍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 13:45:36,Negatif,0.9676452875137329
tiktok,tiktok_comments,comment,gaizz_bot,2026-01-09T08:51:08,[sticker],0.0,0.0,0.0,0.0,0.0,0.0,2026-01-09 08:51:08,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,rosmisal789,2026-01-04T12:52:22,mantap enak gacooor,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 12:52:22,Positif,0.9996445178985596
tiktok,tiktok_comments,comment,migrant.core,2026-01-04T12:30:48,harmonisasi serta kolaborasi tercipta karya hebat...,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 12:30:48,Positif,0.9828807711601257
tiktok,tiktok_comments,comment,mayarahmida,2026-01-02T01:03:20,keren,3.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 01:03:20,Positif,0.9996961355209351
tiktok,tiktok_comments,comment,melzdiane,2026-01-06T10:01:51,cool gilerrrrr🥰🥰🥰,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 10:01:51,Positif,0.9992944002151489
tiktok,tiktok_comments,comment,msaptakartika2,2026-01-06T09:57:39,memang benar mutiara timur bersinar tetap berkarya mengharumkan negara,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 09:57:39,Positif,0.9991717338562012
tiktok,tiktok_comments,comment,yelloouuu,2026-01-03T10:26:11,memang lagu timur memang kereen 👍👍👍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 10:26:11,Netral,0.6636971235275269
tiktok,tiktok_comments,comment,senoorlezzu,2026-01-06T09:55:07,🥰🥰🥰🥰🥰 kerrrreeeeennnnn,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 09:55:07,Netral,0.9974341988563538
tiktok,tiktok_comments,comment,viviroboth,2026-01-06T09:49:01,Indonesia Timur memang top 👍👍,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 09:49:01,Positif,0.9995564818382263
tiktok,tiktok_comments,comment,evanovialana8,2026-01-03T09:57:04,pokoknya 🇮🇩 INDONESIA itu best of the best country 🌹🌹,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 09:57:04,Positif,0.9721190929412842
tiktok,tiktok_comments,comment,yenisrahayu6,2026-01-03T09:42:29,suka banget dg orkestra ini 🥰🥰,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 09:42:29,Positif,0.999742329120636
tiktok,tiktok_comments,comment,menikfumirasari,2026-01-06T09:31:39,Wooouuuw Keren....👍,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 09:31:39,Positif,0.9996201992034912
tiktok,tiktok_comments,comment,rezacafe77,2026-01-06T09:00:16,"mantap sekali,sukses sllu👍👍👍",1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 09:00:16,Positif,0.9997310042381287
tiktok,tiktok_comments,comment,wiwiek009,2026-01-03T08:23:20,keren diiringin orkestra😍😍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 08:23:20,Positif,0.9995728135108948
tiktok,tiktok_comments,comment,latif.nurchotimah,2026-01-06T08:52:33,"merinding q dengernya, keren banget",1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 08:52:33,Positif,0.9997112154960632
tiktok,tiktok_comments,comment,azzlinah,2026-01-03T08:13:48,semua lagu timur best2,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 08:13:48,Positif,0.7858356237411499
tiktok,tiktok_comments,comment,tokomaulana5,2026-01-06T08:09:15,siapa yg nyanyi masyaAllah sopan banget masuk ke telinga🥰,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 08:09:15,Positif,0.998782217502594
tiktok,tiktok_comments,comment,nasywa_digital_group,2026-01-06T07:55:57,gacor bget,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 07:55:57,Negatif,0.8203946352005005
tiktok,tiktok_comments,comment,susi.hope,2026-01-06T07:40:07,keren dan mantap 👌🙏😇,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 07:40:07,Positif,0.9997240900993347
tiktok,tiktok_comments,comment,farida.ariani072,2026-01-06T07:04:40,keren👌👍,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 07:04:40,Positif,0.997014045715332
tiktok,tiktok_comments,comment,melatianis03,2026-01-02T22:36:39,MANTAPPPP 👍👍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 22:36:39,Netral,0.897758424282074
tiktok,tiktok_comments,comment,rizkidsap,2026-01-06T03:53:40,"orang baru lebih gacor, nasabah bca prioritas☺️",1.0,0.0,0.0,0.0,0.0,0.0,2026-01-06 03:53:40,Netral,0.9993277788162231
tiktok,tiktok_comments,comment,deasysuryanti,2026-01-02T21:51:30,Wow Amazing...🤍🔥🤍🔥🤍🔥,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 21:51:30,Positif,0.9995267391204834
tiktok,tiktok_comments,comment,opiewyusuf,2026-01-05T22:31:27,merinding lah 😳..😁😂,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 22:31:27,Netral,0.8390209674835205
tiktok,tiktok_comments,comment,teguh_meforever,2026-01-05T22:09:00,emang keren 🥰🥰🥰🥰,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 22:09:00,Positif,0.999718964099884
tiktok,tiktok_comments,comment,pejuanggarisdua97,2026-01-05T21:49:51,musiknya jadi mewah,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 21:49:51,Positif,0.9981555342674255
tiktok,tiktok_comments,comment,sari.miwiyana,2026-01-05T21:06:47,kerenn tor monitor ketua mendunia👍,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 21:06:47,Netral,0.901501476764679
tiktok,tiktok_comments,comment,youlooksgood2,2026-01-05T20:28:42,sound nya vibes kaya lagu lagu ramadhan wkwk,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 20:28:42,Positif,0.9991676807403564
tiktok,tiktok_comments,comment,fridalies,2026-01-02T06:33:26,Hebat👍👍😍😍❤❤💯,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 06:33:26,Positif,0.997014045715332
tiktok,tiktok_comments,comment,viviabudi,2026-01-05T19:53:56,[sticker],1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 19:53:56,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,opp6520,2026-01-02T06:11:24,keren banget 😍 baru paham arti lagu ini 👍👍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 06:11:24,Positif,0.9996256828308105
tiktok,tiktok_comments,comment,rembulanpradyatunggadewi,2026-01-02T05:20:59,keren bngt... 👍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 05:20:59,Positif,0.9993240833282471
tiktok,tiktok_comments,comment,homemade.kitchen01,2026-01-05T18:12:44,dunia tanpa musik hambarr😆😆 kereenn euyyy,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 18:12:44,Negatif,0.9980645775794983
tiktok,tiktok_comments,comment,missyoumissh,2026-01-02T01:29:57,keren pake bangettttt,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-02 01:29:57,Positif,0.9995859265327454
tiktok,tiktok_comments,comment,kevin_jaksa225,2026-01-05T16:47:11,[sticker],1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 16:47:11,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,syahniatizain10,2026-01-01T23:26:54,bangga jadi orang Indonesia dgn lihat oskestra keren abis,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 23:26:54,Positif,0.9996638298034668
tiktok,tiktok_comments,comment,yathieteamlatencity1,2026-01-01T23:11:39,keren mas Broo 👍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 23:11:39,Positif,0.9996256828308105
tiktok,tiktok_comments,comment,google.276,2026-01-05T16:16:34,vibenya berasa kyk lagi di opening ceremony event” skla nasional di papua 🔥🔥🔥🔥,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-05 16:16:34,Negatif,0.738037645816803
tiktok,tiktok_comments,comment,kundiyana,2026-01-01T22:38:43,keren abis. lestari sll budaya bangsaku🥰🥰,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 22:38:43,Positif,0.9991323351860046
tiktok,tiktok_comments,comment,rusmiyatiiyus1,2026-01-01T21:58:44,woow keren...🥰🥰🥰🥰🥰,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 21:58:44,Positif,0.9996746778488159
tiktok,tiktok_comments,comment,phisoniasylvestris,2026-01-01T21:50:12,mantul 😍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 21:50:12,Positif,0.9990288019180298
tiktok,tiktok_comments,comment,mpok.enny,2026-01-01T21:43:47,keren... keren.... keren,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 21:43:47,Positif,0.9995125532150269
tiktok,tiktok_comments,comment,buklik20,2026-01-01T21:41:11,mantaap keren 👍,2.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 21:41:11,Positif,0.9994841814041138
tiktok,tiktok_comments,comment,veronikasandra911,2026-01-04T09:49:26,muka datar pada fokus dengan alat musik nya 😂... tapi bisa membuat kita yg denger sambil goyang dan happy 🥰🥰 hidup Indonesia ...,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 09:49:26,Positif,0.983991801738739
tiktok,tiktok_comments,comment,dhia1679,2026-01-04T07:38:05,Happy New Year 2026 🥰🙏,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 07:38:05,Netral,0.9940457344055176
tiktok,tiktok_comments,comment,jackow006,2026-01-04T06:33:17,TIMUR selalu didepan💪💪👍👍,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-04 06:33:17,Positif,0.9990693926811218
tiktok,tiktok_comments,comment,wong_alus555,2026-01-09T08:08:51,selamat lebaran bagi yg merayakan..,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-09 08:08:51,Netral,0.9984902143478394
tiktok,tiktok_comments,comment,lemon_squash88,2026-01-03T23:28:51,klo orkestra yg saya tau gk ada yg nyanyi lagunya.. smua bunyi suara alat musik.. liat deh orcestra erwin gutawa,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 23:28:51,Netral,0.9988678693771362
tiktok,tiktok_comments,comment,raider7679,2026-01-03T22:10:17,"lapor ketua aku tidak bisa melupakan orang yang udah menetap permanen di dalam hati walau aku tau di udah punya yang baru , yang lebih sempurna dari aku🙃",1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 22:10:17,Positif,0.9969461560249329
tiktok,tiktok_comments,comment,anumjohairi,2026-01-03T21:46:03,tor monitor ketua selain donator dilarang mengatur 🔥,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 21:46:03,Netral,0.999660849571228
tiktok,tiktok_comments,comment,yantii_0128,2026-01-03T11:31:06,Mantap lagunya maju terus indonesia timur dukungan penuh buat indonesia timur 🥰🥰🥰,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 11:31:06,Positif,0.9996857643127441
tiktok,tiktok_comments,comment,kna8128,2026-01-03T11:07:49,"Tempat Gym sy di Bintan, ini slalu lagu nya,jd tambah semangat nge Gym nya",1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 11:07:49,Positif,0.9996422529220581
tiktok,tiktok_comments,comment,b05_013,2026-01-03T10:27:57,wuuuiiiiiiiiiiiih kereeeeeeen top markotoooop lagi lagi Indonesia timur memang Ng pernah gagal semangaaaaat jgn kasih kendoooooor,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 10:27:57,Positif,0.9986910223960876
tiktok,tiktok_comments,comment,deviepuspa78,2026-01-03T09:44:07,Awesome🥰❤👍,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 09:44:07,Positif,0.997014045715332
tiktok,tiktok_comments,comment,nobb3413,2026-01-03T09:32:25,Keren,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 09:32:25,Positif,0.9996961355209351
tiktok,tiktok_comments,comment,teguhfirna,2026-01-09T07:59:35,happy mendengary,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-09 07:59:35,Positif,0.9993950128555298
tiktok,tiktok_comments,comment,yantor_3,2026-01-03T09:06:46,keren,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 09:06:46,Positif,0.9996961355209351
tiktok,tiktok_comments,comment,k2lindi80,2026-01-03T08:48:07,keren,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 08:48:07,Positif,0.9996961355209351
tiktok,tiktok_comments,comment,zarhairin,2026-01-03T08:29:35,Wow🌹,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 08:29:35,Positif,0.997014045715332
tiktok,tiktok_comments,comment,kartikamaulida530,2026-01-03T07:55:50,wow!,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 07:55:50,Positif,0.9988952279090881
tiktok,tiktok_comments,comment,kimbalhessy,2026-01-03T07:37:32,keren🥰🥰🥰,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 07:37:32,Positif,0.997014045715332
tiktok,tiktok_comments,comment,awannina5,2026-01-03T07:27:57,Terbaik,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 07:27:57,Positif,0.9996917247772217
tiktok,tiktok_comments,comment,rama14687,2026-01-03T07:14:44,menyala Indonesia Timor ku.. semangat Sabang Merauke hasilkan karya di contoh tembus tingkat dunia,1.0,0.0,0.0,0.0,0.0,0.0,2026-01-03 07:14:44,Netral,0.5627149343490601
tiktok,tiktok_comments,comment,ikyyy1005,2026-01-09T05:22:48,[sticker],0.0,0.0,0.0,0.0,0.0,0.0,2026-01-09 05:22:48,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,xbill_hok,2026-01-09T04:23:55,cocok jadi ost pildun 2026 ini 😁,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-09 04:23:55,Positif,0.9141017198562622
tiktok,tiktok_comments,comment,hafriyat460,2026-01-09T00:23:38,[sticker],0.0,0.0,0.0,0.0,0.0,0.0,2026-01-09 00:23:38,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,boril_fashion7,2026-01-08T23:44:48,Sangat gacor ketua🥰,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 23:44:48,Negatif,0.999762237071991
tiktok,tiktok_comments,comment,yanfaisal_,2026-01-08T22:23:28,",💃🕺💃💃🕺 MANTAP KEREEN 👍👍👍",0.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 22:23:28,Positif,0.9997053742408752
tiktok,tiktok_comments,comment,alaann1212,2026-01-08T22:01:12,[sticker],0.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 22:01:12,Netral,0.9992536902427673
tiktok,tiktok_comments,comment,dikaefan,2026-01-08T21:44:53,kelaaassss,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 21:44:53,Positif,0.9979705214500427
tiktok,tiktok_comments,comment,eirfahtyrdna,2026-01-08T21:41:55,Maksa bgt,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 21:41:55,Negatif,0.9997841715812683
tiktok,tiktok_comments,comment,vellichor.sky,2026-01-08T21:02:01,ai?,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-08 21:02:01,Negatif,0.9989421963691711
