"commentUrl","error","errorDescription","id","likesCount","media/_is__TOnXDTCommentGiphyMediaInfo__0","media/gif_media_id","media/id","media/images/fixed_height/height","media/images/fixed_height/mp4","media/images/fixed_height/mp4_size","media/images/fixed_height/size","media/images/fixed_height/url","media/images/fixed_height/webp","media/images/fixed_height/webp_size","media/images/fixed_height/width","media/is_sticker","media/title","media/username","owner/fbid_v2","owner/full_name","owner/id","owner/is_mentionable","owner/is_private","owner/is_verified","owner/latest_reel_media","owner/profile_pic_id","owner/profile_pic_url","owner/username","ownerProfilePicUrl","ownerUsername","postUrl","replies/0/id","replies/0/likesCount","replies/0/owner/fbid_v2","replies/0/owner/full_name","replies/0/owner/id","replies/0/owner/is_mentionable","replies/0/owner/is_private","replies/0/owner/is_verified","replies/0/owner/latest_reel_media","replies/0/owner/profile_pic_id","replies/0/owner/profile_pic_url","replies/0/owner/username","replies/0/ownerProfilePicUrl","replies/0/ownerUsername","replies/0/repliesCount","replies/0/text","replies/0/timestamp","repliesCount","requestErrorMessages/0","text","timestamp","url"
"https://www.instagram.com/p/DTPjeC6D4gL/c/18052984280678063",,,"18052984280678063","4",,,,,,,,,,,,,,,"17841400437332824","Prima","1460750577","true","true","false",,"3790988701166717523","https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-19/591138914_18544983169014578_1543785106661448886_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GGIQPCMymydekOJBALYcGAxgoGwVbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ur5fXjMCxMgQ7kNvwGM1azu&_nc_oc=AdlMPkjyO_I3octJQ5GrIi4iPvLzn1CIMODptzXiUIaEyhMmKC2YmFr5crGdynEJzeI&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_Afpg69mJIeoy7QFDNNxmtLN72beCUMCbqJpx_MZvR8LYfA&oe=6965D7B9","primarachman","https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-19/591138914_18544983169014578_1543785106661448886_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GGIQPCMymydekOJBALYcGAxgoGwVbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ur5fXjMCxMgQ7kNvwGM1azu&_nc_oc=AdlMPkjyO_I3octJQ5GrIi4iPvLzn1CIMODptzXiUIaEyhMmKC2YmFr5crGdynEJzeI&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_Afpg69mJIeoy7QFDNNxmtLN72beCUMCbqJpx_MZvR8LYfA&oe=6965D7B9","primarachman","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"0",,"pret pada waktunya jg","2026-01-08T08:38:36.000Z",
"https://www.instagram.com/p/DTPjeC6D4gL/c/17864851230554152",,,"17864851230554152","5",,,,,,,,,,,,,,,"17841400589342011","Sarah Azzahra A","1408723644","true","false","false","0","3733130993860742408","https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-19/557566252_18537841630019645_7392022308296471579_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GCzJOyE9gEKZEdxBABs0xvEfvZVmbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MjguQzMifQ%3D%3D&_nc_ohc=vs8tG5D5EV8Q7kNvwH2UH3U&_nc_oc=AdnRnJ5LtWFuNhuhPtl-P87CC2g-WVJXwLOdc-nH1NRDDf-13KyuaYPf-VpbTeTQ_xg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfqihQrmNMWYNesps_-yHv-dTLD99csl68dw_jJP0bFvlw&oe=6965E970","saraharifinn","https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-19/557566252_18537841630019645_7392022308296471579_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GCzJOyE9gEKZEdxBABs0xvEfvZVmbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MjguQzMifQ%3D%3D&_nc_ohc=vs8tG5D5EV8Q7kNvwH2UH3U&_nc_oc=AdnRnJ5LtWFuNhuhPtl-P87CC2g-WVJXwLOdc-nH1NRDDf-13KyuaYPf-VpbTeTQ_xg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfqihQrmNMWYNesps_-yHv-dTLD99csl68dw_jJP0bFvlw&oe=6965E970","saraharifinn","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"0",,"makna Demokrat itu apa ya harusnya? 🙏🏻🙂","2026-01-08T09:57:23.000Z",
"https://www.instagram.com/p/DTPjeC6D4gL/c/17934014784141274",,,"17934014784141274","3",,,,,,,,,,,,,,,"17841406036225656","Yoseph Sembiring Bre Tiganna","6125249207","true","false","false","0","3539404378187054606","https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-19/472469606_9012748822152142_7304059103689466362_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GGZQKRzOg-4bDAUgAPph3mUOO11lbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=HplkPeZGCksQ7kNvwFJJFKw&_nc_oc=AdmCeTgaeJKVjIU7rd7oLvoKbA2dflfWQy-jFuEWSg5004cIiOtSRdOzBLM-whi4eHY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_Afr51ud4RZkrUgmkOcAknML1rZmFdyfUZguqZynp0yEpOw&oe=6965D5FB","jonathan_gurkie","https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-19/472469606_9012748822152142_7304059103689466362_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GGZQKRzOg-4bDAUgAPph3mUOO11lbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=HplkPeZGCksQ7kNvwFJJFKw&_nc_oc=AdmCeTgaeJKVjIU7rd7oLvoKbA2dflfWQy-jFuEWSg5004cIiOtSRdOzBLM-whi4eHY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_Afr51ud4RZkrUgmkOcAknML1rZmFdyfUZguqZynp0yEpOw&oe=6965D5FB","jonathan_gurkie","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"0",,"Udah bagus bagus ibu megawati membuat pemilu di pilih rakyat, malah makin kesini makin kebelakang pola pikirnya","2026-01-08T08:53:22.000Z",
"https://www.instagram.com/p/DTPjeC6D4gL/c/18107660254587942",,,"18107660254587942","67",,,,,,,,,,,,,,,"17841402923550806","Frenky D. Sianturi","3046449451","true","false","false","1767871137","3734322816170884654","https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-19/559157671_18427718713097452_4623920468876513614_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GKcRVCHsPOqb6XdBAE7RCvkqdytAbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=B-zpzWWFmQgQ7kNvwH-iDP0&_nc_oc=AdkbOxQNWqrqFcr9t8cXd6dGGhlMmaaaKRcpg6I3ndUhoXXmM5ERGZ60bK8gDzUeFQA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfoUjoO169ELRtrdwTVPu6erPzB31N2G00f_ko8r_6BvGw&oe=6965EC8F","frenky.diory","https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-19/559157671_18427718713097452_4623920468876513614_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GKcRVCHsPOqb6XdBAE7RCvkqdytAbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=B-zpzWWFmQgQ7kNvwH-iDP0&_nc_oc=AdkbOxQNWqrqFcr9t8cXd6dGGhlMmaaaKRcpg6I3ndUhoXXmM5ERGZ60bK8gDzUeFQA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfoUjoO169ELRtrdwTVPu6erPzB31N2G00f_ko8r_6BvGw&oe=6965EC8F","frenky.diory","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"2",,"Lah lah kok beda sama twitnya SBY 😂","2026-01-08T09:19:54.000Z",
"https://www.instagram.com/p/DTPjeC6D4gL/c/17862838029559970",,,"17862838029559970","8",,,,,,,,,,,,,,,"17841401627315315","l.setya","1620214243","true","true","false",,"3169625627460197914","https://scontent-sjc6-1.cdninstagram.com/v/t51.2885-19/367365556_2840926329375979_6385042080871866446_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GLSN5RXrDLK0zhcKAE7gSXLxOZxYbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42OTcuQzMifQ%3D%3D&_nc_ohc=QrKRJ-oq7CUQ7kNvwGvhSP-&_nc_oc=AdneEw8IPBX5ZkgU7qtrwX_wI8H9d7iNF_DpFuh8pa6LdWXeR9XZCKb2xWvbpLqpgmY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&oh=00_AfpU8POE1cCSDWw95DmXPD7TSvQHr9Ffy310X769Io6gSg&oe=6965E330","l.setyaa","https://scontent-sjc6-1.cdninstagram.com/v/t51.2885-19/367365556_2840926329375979_6385042080871866446_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GLSN5RXrDLK0zhcKAE7gSXLxOZxYbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42OTcuQzMifQ%3D%3D&_nc_ohc=QrKRJ-oq7CUQ7kNvwGvhSP-&_nc_oc=AdneEw8IPBX5ZkgU7qtrwX_wI8H9d7iNF_DpFuh8pa6LdWXeR9XZCKb2xWvbpLqpgmY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&oh=00_AfpU8POE1cCSDWw95DmXPD7TSvQHr9Ffy310X769Io6gSg&oe=6965E330","l.setyaa","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"0",,"Percuma  ada reformasi klo  ujung2e ordebaru bangkit","2026-01-08T08:55:43.000Z",
"https://www.instagram.com/p/DTPjeC6D4gL/c/17863575993557332",,,"17863575993557332","3",,,,,,,,,,,,,,,"17841414884667551","Fantasi4.0⚡","15020408155","true","true","false",,"3769326128378087755","https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-19/573696223_18128969266496156_6508299970479596744_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GN-oMSKcAkaVM2hAAMgkHzhXIFJabmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=eSW6gXk0NwEQ7kNvwF_l0rW&_nc_oc=Adlgu0WfqCk-OKZRepxMiJHqN99CU_rq1Bf8ibiJB8b02wJnIggWjaGJ7JyWyf-GJSU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfpjWper12A9rv-H7evVF5bT51PM9-db6Kfb63FLK5sV-g&oe=6965F8FE","fantasi4.0","https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-19/573696223_18128969266496156_6508299970479596744_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GN-oMSKcAkaVM2hAAMgkHzhXIFJabmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=eSW6gXk0NwEQ7kNvwF_l0rW&_nc_oc=Adlgu0WfqCk-OKZRepxMiJHqN99CU_rq1Bf8ibiJB8b02wJnIggWjaGJ7JyWyf-GJSU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfpjWper12A9rv-H7evVF5bT51PM9-db6Kfb63FLK5sV-g&oe=6965F8FE","fantasi4.0","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"1",,"DPRD makin petantang petenteng selama ini pun gak keliatan kerja nya @prabowo","2026-01-08T09:57:19.000Z",
"https://www.instagram.com/p/DTPjeC6D4gL/c/17846149770637027",,,"17846149770637027","1",,,,,,,,,,,,,,,"17841444842021810","Jason Abimanyu","44654486734","true","false","false","1767865202","3712871339339800280","https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-19/542857615_18080302448494735_3715990731595437263_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GI9ZWyCPyN908DtAAM-UY9nh2ZEzbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=DokvZoifCA4Q7kNvwFUFLmz&_nc_oc=Adm0FR4NC2NO5qiRXGDhX16t1-NSs89AxFRLX6Jk4Ct_EPPDaacafERA7cnCMRxQb5w&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfqCz9Vt3N9J2-7N9pSZC4Suhy_ywOCsh4nUXjX8ygHf3g&oe=6965DF2F","mj_abimanyu","https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-19/542857615_18080302448494735_3715990731595437263_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GI9ZWyCPyN908DtAAM-UY9nh2ZEzbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=DokvZoifCA4Q7kNvwFUFLmz&_nc_oc=Adm0FR4NC2NO5qiRXGDhX16t1-NSs89AxFRLX6Jk4Ct_EPPDaacafERA7cnCMRxQb5w&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfqCz9Vt3N9J2-7N9pSZC4Suhy_ywOCsh4nUXjX8ygHf3g&oe=6965DF2F","mj_abimanyu","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"0",,"Padahal nama partainya demokrat.","2026-01-08T09:39:20.000Z",
"https://www.instagram.com/p/DTPjeC6D4gL/c/18089079878288317",,,"18089079878288317","80",,,,,,,,,,,,,,,"17841405150107515","Fanny Candra✨","5100123670","true","true","false",,"3765893674141185826","https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-19/582944209_18321202888171671_8353690872328486160_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GNEFvyKX4AF2CRdBABD9j7CWRe5zbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zOTcuQzMifQ%3D%3D&_nc_ohc=esO175sMyLAQ7kNvwGc4Tgu&_nc_oc=AdmiwYujNUAt9GFxBvlp7wmjltM09C3qC3lq6BKl1zeJATm7ALrakZwQEuKGWKGmMqA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfqDRM8AB-zNexF9fQE-p1GzEj_KiitccDxgR-ZZZASNxA&oe=6965D5B2","faefpc_","https://scontent-sjc3-1.cdninstagram.com/v/t51.82787-19/582944209_18321202888171671_8353690872328486160_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GNEFvyKX4AF2CRdBABD9j7CWRe5zbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zOTcuQzMifQ%3D%3D&_nc_ohc=esO175sMyLAQ7kNvwGc4Tgu&_nc_oc=AdmiwYujNUAt9GFxBvlp7wmjltM09C3qC3lq6BKl1zeJATm7ALrakZwQEuKGWKGmMqA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfqDRM8AB-zNexF9fQE-p1GzEj_KiitccDxgR-ZZZASNxA&oe=6965D5B2","faefpc_","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"0",,"namanya aja demokrat tapi engga demokratis sama sekali 👎🏻👎🏻","2026-01-08T08:41:41.000Z",
"https://www.instagram.com/p/DTPjeC6D4gL/c/17980877891789659",,,"17980877891789659","3",,,,,,,,,,,,,,,"17841403973355129","","3881036445","true","false","false","0","3683381511610854761","https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-19/523813213_18379630558132446_8827172739834286528_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GF3BOB-eOIU2LUxBAMCR1ajWaoB6bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=pnQmwAv72SkQ7kNvwHmHP7K&_nc_oc=AdmnQk6JrMR8aCgce6lmhCTy66jAosJ7Ra2ZHadUgqaq3FyDK7UuRcCuaUQ_nk5LMCc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfrLuaOCCOgvw80FVIgioRkQiA9YLCdY4Hv3wZTzjaB-Ig&oe=6965E3BF","andrepramana__","https://scontent-sjc6-1.cdninstagram.com/v/t51.82787-19/523813213_18379630558132446_8827172739834286528_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GF3BOB-eOIU2LUxBAMCR1ajWaoB6bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=pnQmwAv72SkQ7kNvwHmHP7K&_nc_oc=AdmnQk6JrMR8aCgce6lmhCTy66jAosJ7Ra2ZHadUgqaq3FyDK7UuRcCuaUQ_nk5LMCc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_gid=MXF8XLMA9xF_9MAgF9BNew&oh=00_AfrLuaOCCOgvw80FVIgioRkQiA9YLCdY4Hv3wZTzjaB-Ig&oe=6965E3BF","andrepramana__","https://www.instagram.com/p/DTPjeC6D4gL/",,,,,,,,,,,,,,,,,,"0",,"Weleh merci merci","2026-01-08T08:41:40.000Z",
"https://www.instagram.com/p/DS3ikSmAWEp/c/18049940171456184",,,"18049940171456184","1",,,,,,,,,,,,,,,"17841403599909793","Ryoga Pranata Ginting","3598351996","true","false","false","0","2203106646217421242","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/79841883_1410702895759082_2124671972884348928_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GFtKwgTqPvzcBgMFAAAAAADnWXwdbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NjAuQzMifQ%3D%3D&_nc_ohc=ZlrP9v64ohkQ7kNvwFuNH82&_nc_oc=AdkDQQxhWWqvRQGozaCXhEhY-j8W36N41Mh5H_ABxgQtnyQDlGFKlFbQ5J1-7xd26sA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_Afo_GNWQDq-8skIyvKr8Gy_2JWIKrigLYQSgTBPAw8N0JA&oe=6965E1A9","ryoga_ginting","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/79841883_1410702895759082_2124671972884348928_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GFtKwgTqPvzcBgMFAAAAAADnWXwdbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NjAuQzMifQ%3D%3D&_nc_ohc=ZlrP9v64ohkQ7kNvwFuNH82&_nc_oc=AdkDQQxhWWqvRQGozaCXhEhY-j8W36N41Mh5H_ABxgQtnyQDlGFKlFbQ5J1-7xd26sA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_Afo_GNWQDq-8skIyvKr8Gy_2JWIKrigLYQSgTBPAw8N0JA&oe=6965E1A9","ryoga_ginting","https://www.instagram.com/p/DS3ikSmAWEp/",,,,,,,,,,,,,,,,,,"0",,"SELAMAT NATAL DAN ORDE BARU","2025-12-30T03:07:00.000Z",
"https://www.instagram.com/p/DS3ikSmAWEp/c/17911717317272696",,,"17911717317272696","5",,,,,,,,,,,,,,,"17841408480785456","Maldine","8603650692","true","false","false","0","2507124817305934293","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/149790557_941078569764862_3405002123752401101_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GF2f7Qj_R9vt51cDAM1oth1k-0AvbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDI2LkMzIn0%3D&_nc_ohc=HB12DsUQ0qEQ7kNvwFMX3KU&_nc_oc=Adk6DLKXbRyz5BgGTDvVXZyyM-zXByBiZNzlhgZBGZo-ycUtPXOYhvQ6fN-r8yT-HTM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_AfrM72gFcQifzEiGm2QGoMytKNgoohxcD9HCqzVSyB9v4w&oe=6965D9D2","j_maldino","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/149790557_941078569764862_3405002123752401101_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GF2f7Qj_R9vt51cDAM1oth1k-0AvbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDI2LkMzIn0%3D&_nc_ohc=HB12DsUQ0qEQ7kNvwFMX3KU&_nc_oc=Adk6DLKXbRyz5BgGTDvVXZyyM-zXByBiZNzlhgZBGZo-ycUtPXOYhvQ6fN-r8yT-HTM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_AfrM72gFcQifzEiGm2QGoMytKNgoohxcD9HCqzVSyB9v4w&oe=6965D9D2","j_maldino","https://www.instagram.com/p/DS3ikSmAWEp/",,,,,,,,,,,,,,,,,,"0",,"Bubarin KPU","2025-12-30T00:47:35.000Z",
